Temp_Media_C,Temp_Maxima_C,Temp_Minima_C,Humedad_Media_Pct,Precip_Total_mm,Presion_Media_hPa,Irrad_Solar_MJm2,Fecha,Viento_Maximo_kmh
11.8,15.2,9.0,72.0,0.0,1015.1,9.72,2012-11-19,
12.1,16.6,9.2,69.0,0.0,1016.6,10.82,2012-11-20,
12.6,15.7,10.7,72.0,0.0,1018.0,5.12,2012-11-21,
12.2,15.8,10.2,65.0,0.0,1022.2,7.02,2012-11-22,
12.6,17.1,10.6,64.0,0.0,1021.2,10.02,2012-11-23,
12.3,16.4,11.0,81.0,0.0,1019.7,7.12,2012-11-24,
12.3,15.2,10.0,79.0,0.3,1018.8,7.82,2012-11-25,
12.0,14.3,9.1,83.0,0.1,1011.6,2.62,2012-11-26,
6.8,9.6,4.6,87.0,17.5,1004.6,2.12,2012-11-27,
6.0,8.5,4.4,70.0,0.1,996.2,2.52,2012-11-28,
7.3,11.6,3.2,39.0,0.0,1001.6,7.72,2012-11-29,
5.4,10.9,1.9,43.0,0.0,1003.8,10.22,2012-11-30,
3.8,9.0,1.4,54.0,0.0,1011.0,9.02,2012-12-01,
4.7,9.3,0.5,49.0,0.0,1018.9,10.12,2012-12-02,
8.4,12.6,5.4,65.0,0.0,1022.5,9.52,2012-12-03,
8.5,13.9,5.8,57.0,0.0,1014.9,7.92,2012-12-04,
6.7,11.2,4.5,59.0,0.0,1012.8,9.62,2012-12-05,
6.6,11.2,3.8,62.0,0.0,1018.0,9.22,2012-12-06,
7.8,12.7,4.8,61.0,0.0,1012.1,9.12,2012-12-07,
7.9,13.3,4.3,55.0,0.0,1016.8,9.52,2012-12-08,
6.0,10.5,2.5,49.0,0.0,1024.1,9.52,2012-12-09,
5.8,8.6,3.6,65.0,0.0,1019.5,8.02,2012-12-10,
6.5,9.9,4.7,72.0,0.0,1019.9,4.52,2012-12-11,
6.0,8.7,3.4,76.0,0.0,1018.5,5.02,2012-12-12,
8.6,11.8,7.4,81.0,5.7,1012.6,6.72,2012-12-13,
10.1,12.5,7.2,70.0,0.0,1009.8,3.82,2012-12-14,
13.6,16.7,11.8,57.0,0.0,1013.2,6.52,2012-12-15,
12.4,16.8,10.3,55.0,0.0,1017.2,8.92,2012-12-16,
10.4,14.2,8.0,62.0,0.0,1017.3,8.02,2012-12-17,
9.0,13.2,6.1,57.0,0.0,1020.7,8.12,2012-12-18,
10.0,13.6,8.3,77.0,0.0,1020.6,3.72,2012-12-19,
10.5,13.5,8.0,73.0,0.0,1015.7,4.82,2012-12-20,
10.7,14.4,8.8,63.0,0.0,1015.4,7.02,2012-12-21,
10.6,13.5,8.1,69.0,0.0,1022.8,6.52,2012-12-22,
13.5,18.3,9.2,59.0,0.0,1020.6,9.12,2012-12-23,
11.3,16.1,7.9,71.0,0.1,1017.0,8.02,2012-12-24,
10.1,14.7,7.3,81.0,0.0,1013.5,5.92,2012-12-25,
10.0,15.0,7.8,69.0,0.0,1021.6,8.12,2012-12-26,
8.5,12.4,5.1,59.0,0.0,1026.6,9.02,2012-12-27,
10.4,14.5,8.4,65.0,0.0,1029.8,6.42,2012-12-28,
10.6,14.7,8.0,63.0,0.0,1022.9,9.12,2012-12-29,
8.2,14.0,5.5,63.0,0.0,1028.0,8.72,2012-12-30,
7.9,11.7,5.5,65.0,0.0,1023.9,8.92,2012-12-31,
7.0,8.6,5.0,67.0,0.0,1017.2,3.22,2013-01-01,
7.5,11.9,5.5,69.0,0.0,1023.0,9.32,2013-01-02,
8.4,12.2,4.8,43.0,0.1,1035.0,7.82,2013-01-03,
10.6,15.0,7.2,39.0,0.0,1034.0,8.12,2013-01-04,
12.3,16.4,8.5,37.0,0.0,1027.3,9.72,2013-01-05,
12.5,16.7,10.4,42.0,0.0,1025.5,9.52,2013-01-06,
14.0,18.9,8.9,39.0,0.0,1023.1,9.22,2013-01-07,
11.1,16.5,8.7,52.0,0.0,1024.9,9.62,2013-01-08,
7.3,13.5,3.7,60.0,0.0,1021.6,9.32,2013-01-09,
7.5,11.2,3.3,68.0,0.0,1019.1,7.02,2013-01-10,
8.8,13.4,6.4,53.0,0.0,1020.1,10.02,2013-01-11,
7.8,12.4,5.0,59.0,0.1,1016.3,8.32,2013-01-12,
5.4,8.0,4.1,76.0,3.1,1009.8,2.42,2013-01-13,
5.5,8.6,3.8,57.0,0.0,1013.8,6.22,2013-01-14,
5.1,9.6,2.3,64.0,0.0,1011.4,7.12,2013-01-15,
6.5,10.3,2.8,70.0,0.0,1005.4,5.02,2013-01-16,
6.6,10.4,4.6,76.0,0.0,1007.6,4.82,2013-01-17,
7.0,11.2,3.8,75.0,0.4,1003.7,4.42,2013-01-18,
10.4,12.5,6.0,81.0,9.5,986.7,1.82,2013-01-19,
7.0,10.9,4.9,68.0,1.0,993.4,7.22,2013-01-20,
6.4,11.2,4.1,58.0,0.0,1003.4,7.72,2013-01-21,
5.2,9.9,2.5,53.0,7.2,1005.9,8.42,2013-01-22,
4.1,9.2,1.1,69.0,6.3,1003.6,9.32,2013-01-23,
5.4,10.3,2.9,65.0,0.1,1005.0,9.62,2013-01-24,
6.4,12.2,3.0,35.0,0.0,1011.1,12.22,2013-01-25,
6.6,11.4,3.4,68.0,1.5,1012.6,8.92,2013-01-26,
8.0,11.1,4.9,59.0,1.7,1014.3,6.42,2013-01-27,
8.9,14.0,5.2,67.0,2.5,1019.1,12.02,2013-01-28,
9.2,13.9,6.1,56.0,0.0,1026.8,10.62,2013-01-29,
11.7,16.3,8.1,55.0,0.0,1025.2,9.32,2013-01-30,
13.0,17.9,9.8,63.0,0.0,1027.7,11.92,2013-01-31,
13.1,17.8,11.5,56.0,0.0,1015.5,11.82,2013-02-01,
8.4,12.3,4.3,51.0,0.0,1004.7,8.92,2013-02-02,
6.6,10.9,3.4,24.0,0.0,1018.9,13.42,2013-02-03,
8.2,15.1,2.7,48.0,0.0,1025.3,12.72,2013-02-04,
10.3,16.2,6.5,56.0,0.0,1018.4,11.92,2013-02-05,
5.9,10.5,2.5,56.0,0.0,1008.9,12.32,2013-02-06,
4.7,8.9,1.7,37.0,0.0,1014.7,13.82,2013-02-07,
4.1,7.1,2.0,54.0,0.0,1014.5,7.22,2013-02-08,
5.1,9.5,2.3,43.0,0.0,1018.5,13.62,2013-02-09,
6.7,11.4,2.6,56.0,0.0,1011.6,8.82,2013-02-10,
5.6,10.1,3.0,54.0,0.0,1002.1,7.62,2013-02-11,
6.6,12.8,2.7,52.0,0.0,1007.7,13.82,2013-02-12,
7.2,14.3,3.0,61.0,0.0,1016.2,14.42,2013-02-13,
8.8,13.8,6.3,69.0,0.0,1020.7,13.42,2013-02-14,
8.6,13.0,5.6,71.0,0.0,1019.9,10.52,2013-02-15,
8.6,12.1,7.4,86.0,0.1,1020.0,5.22,2013-02-16,
8.3,11.6,6.5,90.0,0.0,1015.3,5.52,2013-02-17,
8.4,11.1,7.2,88.0,0.0,1013.8,4.12,2013-02-18,
8.1,11.9,6.2,77.0,0.0,1015.7,8.22,2013-02-19,
8.3,13.7,5.0,72.0,0.0,1012.6,15.82,2013-02-20,
8.0,10.6,6.4,84.0,0.1,1007.9,5.52,2013-02-21,
4.2,7.6,1.1,92.0,1.9,1002.1,1.62,2013-02-22,
0.9,5.2,-1.3,75.0,11.7,1003.8,11.62,2013-02-23,
1.8,9.3,-1.9,55.0,0.0,1012.2,15.32,2013-02-24,
2.6,7.8,0.8,43.0,0.0,1016.9,9.22,2013-02-25,
3.9,10.0,0.4,59.0,0.0,1020.5,15.82,2013-02-26,
5.9,9.9,3.0,52.0,0.4,1021.2,11.32,2013-02-27,
5.1,6.9,4.0,85.0,10.4,1016.1,3.62,2013-02-28,
6.3,9.8,3.9,72.0,8.2,1011.0,2.82,2013-03-01,
9.4,14.2,5.9,49.0,0.0,1017.2,16.22,2013-03-02,
10.2,14.7,7.7,43.0,0.0,1016.6,15.52,2013-03-03,
8.3,9.6,6.2,82.0,2.3,1012.3,2.22,2013-03-04,
10.1,10.5,9.6,95.0,51.9,1001.5,1.12,2013-03-05,
11.1,13.3,9.9,89.0,32.8,994.4,3.62,2013-03-06,
13.4,18.6,10.5,69.0,0.0,1001.5,14.42,2013-03-07,
14.0,19.0,10.6,51.0,0.0,1003.4,18.52,2013-03-08,
13.1,18.4,9.1,55.0,0.0,1004.3,18.12,2013-03-09,
12.8,17.6,9.6,47.0,0.0,1001.4,18.72,2013-03-10,
10.9,15.4,7.9,52.0,0.0,1001.5,16.92,2013-03-11,
9.7,14.7,6.0,61.0,0.0,999.9,10.62,2013-03-12,
4.0,7.0,1.0,83.0,33.0,997.9,1.52,2013-03-13,
5.4,10.2,1.4,31.0,0.0,1006.4,21.02,2013-03-14,
6.1,11.7,2.1,40.0,0.0,1014.9,20.82,2013-03-15,
7.8,10.0,5.1,75.0,0.0,1013.5,9.32,2013-03-16,
8.8,11.3,7.3,87.0,1.9,1001.9,6.02,2013-03-17,
9.6,13.8,6.1,54.0,0.9,1001.3,21.32,2013-03-18,
10.5,15.1,8.0,54.0,0.0,1004.9,20.22,2013-03-19,
9.4,14.1,6.0,68.0,2.7,1008.9,17.72,2013-03-20,
11.1,15.9,7.5,50.0,0.0,1016.1,19.92,2013-03-21,
11.2,16.6,7.6,73.0,0.0,1008.0,21.32,2013-03-22,
11.1,14.8,8.3,78.0,0.0,1003.9,14.12,2013-03-23,
10.5,16.0,7.9,81.0,6.2,1000.7,12.32,2013-03-24,
11.4,17.8,7.4,62.0,0.1,1003.2,21.62,2013-03-25,
10.9,16.0,7.9,76.0,0.0,1002.9,17.12,2013-03-26,
10.3,13.8,8.8,88.0,0.1,1002.9,7.22,2013-03-27,
12.7,18.7,9.0,79.0,0.0,1005.5,16.92,2013-03-28,
13.7,18.9,10.1,70.0,2.7,1006.6,12.32,2013-03-29,
13.0,18.5,9.9,60.0,0.0,1003.3,16.32,2013-03-30,
10.7,16.9,7.2,64.0,0.0,1005.5,22.42,2013-03-31,
10.5,18.1,7.1,83.0,1.0,998.3,13.32,2013-04-01,
11.0,18.4,6.7,64.0,0.0,1004.5,22.42,2013-04-02,
10.8,15.2,8.0,69.0,0.0,1006.2,14.22,2013-04-03,
10.3,13.0,8.9,81.0,0.2,1000.1,4.82,2013-04-04,
6.2,9.0,4.3,81.0,8.1,1005.9,4.32,2013-04-05,
6.0,11.8,1.9,70.0,2.1,1011.1,17.72,2013-04-06,
8.8,14.2,4.3,56.0,0.0,1013.8,22.62,2013-04-07,
11.2,17.3,7.8,53.0,0.0,1009.3,16.72,2013-04-08,
13.7,20.5,9.6,47.0,0.0,1010.1,24.62,2013-04-09,
13.8,19.3,9.5,59.0,0.0,1015.0,21.82,2013-04-10,
16.8,20.7,14.3,51.0,0.0,1010.1,22.02,2013-04-11,
15.6,20.9,11.2,41.0,0.0,1014.4,25.62,2013-04-12,
14.3,19.0,9.8,55.0,0.0,1022.3,25.72,2013-04-13,
16.5,21.8,13.2,46.0,0.0,1024.3,26.42,2013-04-14,
17.2,21.2,13.5,37.0,0.0,1022.2,23.62,2013-04-15,
17.9,22.2,14.5,37.0,0.0,1021.6,23.02,2013-04-16,
19.0,23.7,14.6,36.0,0.0,1021.6,25.72,2013-04-17,
16.3,20.0,12.1,50.0,0.0,1021.1,26.42,2013-04-18,
13.3,19.3,9.1,63.0,0.0,1020.6,16.52,2013-04-19,
12.0,19.0,7.2,48.0,0.0,1020.1,26.82,2013-04-20,
11.3,15.0,8.6,67.0,0.0,1018.8,16.02,2013-04-21,
12.0,17.3,9.0,61.0,0.0,1017.3,24.42,2013-04-22,
13.5,20.3,9.9,52.0,0.0,1022.1,26.42,2013-04-23,
13.8,18.5,8.9,53.0,0.0,1024.2,27.62,2013-04-24,
13.2,16.8,11.6,71.0,15.7,1019.8,3.92,2013-04-25,
13.5,18.4,11.6,78.0,3.1,1013.0,11.62,2013-04-26,
8.4,11.6,6.2,92.0,25.7,1007.4,5.32,2013-04-27,
6.5,9.1,4.5,86.0,12.5,1009.2,3.72,2013-04-28,
10.5,12.3,8.0,90.0,15.7,1008.9,2.72,2013-04-29,
12.2,16.8,9.1,74.0,8.8,1012.6,22.92,2013-04-30,
13.0,18.1,10.5,51.0,0.0,1016.5,28.52,2013-05-01,
13.9,18.5,10.7,60.0,0.0,1016.1,26.72,2013-05-02,
13.3,18.4,8.3,60.0,0.0,1017.9,29.32,2013-05-03,
14.4,18.7,10.9,57.0,3.7,1019.0,24.32,2013-05-04,
15.4,20.1,11.1,60.0,0.0,1018.9,27.12,2013-05-05,
17.4,21.3,13.6,50.0,0.0,1017.9,28.72,2013-05-06,
19.0,24.5,14.9,44.0,0.0,1015.6,24.82,2013-05-07,
18.9,22.7,15.3,52.0,0.0,1014.6,20.42,2013-05-08,
17.7,22.9,13.7,68.0,0.0,1015.3,19.52,2013-05-09,
14.4,17.3,11.9,84.0,0.0,1017.3,7.92,2013-05-10,
14.3,18.7,11.6,80.0,0.3,1019.2,20.32,2013-05-11,
13.5,17.5,10.5,76.0,0.1,1021.1,16.52,2013-05-12,
14.5,18.8,10.9,73.0,0.0,1020.0,25.12,2013-05-13,
13.5,16.6,12.1,84.0,1.6,1012.1,8.72,2013-05-14,
12.8,17.2,9.3,87.0,30.5,1001.5,6.92,2013-05-15,
10.0,14.0,6.4,78.0,2.0,1000.1,14.52,2013-05-16,
12.4,17.4,8.7,67.0,0.5,1001.7,24.72,2013-05-17,
11.6,16.7,8.4,70.0,7.7,1005.1,20.72,2013-05-18,
10.7,17.2,7.8,71.0,17.8,1014.8,20.22,2013-05-19,
11.3,16.4,8.1,76.0,3.7,1018.9,15.52,2013-05-20,
12.6,17.1,9.7,67.0,0.0,1015.8,22.42,2013-05-21,
15.3,23.8,10.0,60.0,0.0,1011.2,27.22,2013-05-22,
14.8,21.9,10.4,59.0,0.0,1011.4,28.52,2013-05-23,
11.6,16.8,7.9,62.0,0.0,1014.3,26.02,2013-05-24,
11.2,16.3,6.6,65.0,0.0,1016.1,19.12,2013-05-25,
12.5,17.7,8.9,75.0,0.0,1018.0,18.02,2013-05-26,
13.6,18.0,10.7,78.0,0.0,1011.7,17.62,2013-05-27,
13.0,18.5,9.3,75.0,0.0,1007.7,18.12,2013-05-28,
11.8,17.7,7.9,58.0,0.0,1009.3,27.12,2013-05-29,
13.0,18.4,7.8,56.0,0.0,1011.5,23.52,2013-05-30,
13.9,20.2,9.9,58.0,0.0,1011.9,20.02,2013-05-31,
18.4,25.6,13.4,39.0,0.0,1013.9,28.52,2013-06-01,
17.5,22.5,12.1,48.0,0.0,1016.7,30.22,2013-06-02,
16.8,21.6,13.5,58.0,0.0,1017.2,26.42,2013-06-03,
16.8,20.7,13.4,57.0,0.0,1015.5,29.22,2013-06-04,
17.5,22.5,13.7,53.0,0.0,1015.3,28.02,2013-06-05,
18.9,23.9,14.9,52.0,0.0,1016.7,30.12,2013-06-06,
18.3,22.8,14.8,53.0,0.0,1016.6,24.82,2013-06-07,
15.1,19.0,10.6,75.0,14.5,1012.8,20.02,2013-06-08,
15.4,19.2,12.5,68.0,1.6,1009.7,17.52,2013-06-09,
16.8,22.7,12.0,68.0,0.0,1014.7,30.02,2013-06-10,
19.3,24.3,14.8,65.0,0.0,1017.2,28.42,2013-06-11,
20.6,24.1,16.3,56.0,0.0,1019.6,30.72,2013-06-12,
22.5,27.9,16.7,44.0,0.0,1018.0,29.92,2013-06-13,
21.2,25.8,16.6,54.0,0.0,1017.1,30.02,2013-06-14,
22.3,27.2,18.8,44.0,0.0,1016.7,29.62,2013-06-15,
23.2,28.8,18.5,39.0,0.0,1014.8,29.42,2013-06-16,
21.0,26.5,17.3,70.0,0.0,1010.0,24.82,2013-06-17,
19.3,23.5,18.0,83.0,0.5,1009.3,8.42,2013-06-18,
19.2,24.5,14.0,58.0,0.0,1012.1,31.42,2013-06-19,
18.4,24.0,14.7,55.0,0.0,1016.1,24.52,2013-06-20,
19.3,24.5,15.6,63.0,0.0,1018.4,23.82,2013-06-21,
18.6,24.3,15.0,64.0,0.0,1020.2,23.22,2013-06-22,
18.0,23.2,15.4,76.0,0.2,1020.2,11.12,2013-06-23,
16.0,20.5,12.4,63.0,0.0,1022.9,24.02,2013-06-24,
17.7,22.9,14.3,70.0,0.0,1022.7,24.22,2013-06-25,
18.3,24.7,15.1,72.0,0.1,1023.0,20.82,2013-06-26,
19.0,24.9,15.1,67.0,0.0,1022.1,27.32,2013-06-27,
19.2,24.5,16.0,69.0,0.0,1022.0,22.62,2013-06-28,
20.3,26.3,16.3,65.0,0.0,1023.0,29.02,2013-06-29,
19.5,23.6,16.7,74.0,0.0,1020.6,16.42,2013-06-30,
21.7,27.4,17.2,49.0,0.0,1017.5,30.22,2013-07-01,
20.7,26.5,16.8,66.0,0.0,1017.1,28.22,2013-07-02,
21.2,26.7,16.8,72.0,0.0,1017.7,26.72,2013-07-03,
20.6,25.3,18.0,76.0,0.0,1020.2,17.02,2013-07-04,
23.3,28.3,19.8,62.0,0.0,1022.2,29.72,2013-07-05,
25.5,30.2,21.7,43.0,0.0,1021.5,30.42,2013-07-06,
27.0,31.8,23.1,35.0,0.0,1020.4,29.72,2013-07-07,
25.6,30.8,21.3,40.0,0.0,1020.3,26.42,2013-07-08,
25.2,31.2,20.8,41.0,0.0,1018.0,29.32,2013-07-09,
24.5,30.6,20.7,49.0,0.1,1013.8,28.02,2013-07-10,
23.0,29.1,20.0,61.0,1.8,1012.8,21.02,2013-07-11,
25.3,31.7,20.6,50.0,0.0,1015.0,29.12,2013-07-12,
25.2,31.1,20.5,46.0,0.0,1015.9,26.22,2013-07-13,
25.3,31.1,21.0,41.0,0.0,1017.6,27.42,2013-07-14,
25.8,32.4,21.4,42.0,0.0,1018.8,28.92,2013-07-15,
26.0,33.3,21.6,48.0,0.0,1018.7,28.72,2013-07-16,
25.4,31.2,21.2,58.0,0.0,1019.0,25.72,2013-07-17,
22.6,30.4,17.0,62.0,10.4,1018.6,23.22,2013-07-18,
23.9,30.1,20.5,63.0,0.0,1016.6,24.22,2013-07-19,
24.4,30.4,20.1,54.0,0.2,1015.0,25.42,2013-07-20,
24.5,29.6,19.8,58.0,0.0,1016.3,26.92,2013-07-21,
25.5,31.3,21.5,48.0,0.0,1015.8,28.22,2013-07-22,
25.0,31.3,20.9,56.0,0.0,1014.1,27.62,2013-07-23,
25.4,32.2,21.5,52.0,0.0,1015.8,27.02,2013-07-24,
26.2,32.5,22.3,48.0,0.0,1015.3,28.52,2013-07-25,
26.7,33.1,22.7,45.0,0.0,1013.1,26.72,2013-07-26,
25.9,32.0,22.0,72.0,0.0,1009.1,23.72,2013-07-27,
26.3,35.0,21.6,49.0,0.0,1010.9,25.72,2013-07-28,
23.4,30.7,17.8,49.0,1.9,1019.5,29.12,2013-07-29,
23.7,29.4,19.1,59.0,0.0,1022.3,25.02,2013-07-30,
26.2,33.1,21.4,46.0,0.0,1018.1,28.82,2013-07-31,
26.4,33.4,21.5,40.0,0.0,1015.8,29.22,2013-08-01,
25.9,33.4,21.1,46.0,0.0,1016.2,27.02,2013-08-02,
23.8,27.7,21.5,62.0,0.0,1018.1,13.02,2013-08-03,
26.1,31.7,21.5,46.0,0.0,1018.6,27.42,2013-08-04,
26.3,32.8,22.0,42.0,0.0,1015.7,25.62,2013-08-05,
25.6,31.6,21.7,64.0,0.0,1012.7,23.12,2013-08-06,
23.6,30.0,19.1,74.0,0.5,1009.5,10.82,2013-08-07,
20.9,29.0,15.7,56.0,0.2,1016.3,25.62,2013-08-08,
22.8,30.1,17.3,50.0,0.1,1020.1,28.22,2013-08-09,
23.3,29.5,19.4,58.0,0.0,1019.3,23.22,2013-08-10,
25.1,31.7,20.2,47.0,0.0,1017.6,27.32,2013-08-11,
26.6,33.1,23.3,32.0,0.0,1015.6,26.62,2013-08-12,
26.4,32.8,22.0,44.0,0.0,1016.1,25.12,2013-08-13,
24.2,29.7,21.0,61.0,0.0,1017.0,24.22,2013-08-14,
23.4,30.4,19.4,60.0,0.0,1018.3,26.32,2013-08-15,
23.4,29.0,20.0,69.0,0.0,1017.4,18.12,2013-08-16,
23.5,30.0,20.1,60.0,0.0,1017.5,19.72,2013-08-17,
24.0,29.9,19.5,64.0,0.0,1016.9,24.02,2013-08-18,
25.0,32.7,21.1,59.0,0.0,1018.1,22.52,2013-08-19,
23.7,32.1,19.7,59.0,0.0,1019.8,24.42,2013-08-20,
23.3,29.4,20.0,63.0,0.0,1018.4,19.02,2013-08-21,
22.9,29.0,19.9,67.0,0.0,1015.4,17.52,2013-08-22,
23.5,30.2,20.4,68.0,0.0,1014.9,17.12,2013-08-23,
22.9,29.5,19.4,65.0,0.3,1014.5,16.62,2013-08-24,
19.9,28.0,15.3,63.0,2.1,1012.9,18.22,2013-08-25,
17.7,19.7,16.4,84.0,1.5,1012.3,3.52,2013-08-26,
20.6,27.5,16.3,62.0,0.0,1013.9,21.92,2013-08-27,
20.0,26.4,17.7,72.0,0.3,1016.4,10.52,2013-08-28,
20.9,27.4,17.7,59.0,0.1,1018.2,14.02,2013-08-29,
23.0,31.2,19.3,45.0,0.0,1018.4,19.22,2013-08-30,
22.7,30.0,19.0,50.0,0.0,1020.1,23.12,2013-08-31,
22.8,30.0,18.2,53.0,0.0,1020.6,23.72,2013-09-01,
22.8,29.8,19.6,51.0,0.0,1021.6,18.92,2013-09-02,
22.2,29.6,18.0,49.0,0.0,1022.6,24.02,2013-09-03,
22.0,28.8,17.3,66.0,0.0,1020.6,22.52,2013-09-04,
23.7,30.9,19.3,44.0,0.0,1014.6,23.42,2013-09-05,
22.3,29.1,18.5,64.0,0.0,1012.5,20.22,2013-09-06,
20.1,26.5,16.4,76.0,16.2,1015.7,6.82,2013-09-07,
20.0,24.2,16.7,78.0,1.3,1019.0,10.22,2013-09-08,
18.9,23.5,16.3,76.0,0.0,1022.5,13.32,2013-09-09,
20.8,27.7,16.7,70.0,0.1,1018.4,20.12,2013-09-10,
15.3,19.1,12.4,84.0,4.0,1019.8,6.22,2013-09-11,
17.5,22.8,14.3,68.0,0.0,1020.4,14.32,2013-09-12,
19.6,25.2,15.8,65.0,0.0,1021.9,17.62,2013-09-13,
20.8,27.7,17.1,69.0,0.0,1017.7,20.22,2013-09-14,
17.9,19.5,16.4,86.0,0.6,1015.4,2.92,2013-09-15,
20.1,28.3,15.5,62.0,0.0,1011.6,21.52,2013-09-16,
17.9,22.6,16.1,72.0,0.0,1013.1,8.52,2013-09-17,
20.1,28.3,14.6,59.0,0.0,1012.6,21.72,2013-09-18,
20.0,27.3,16.3,66.0,0.0,1013.0,17.02,2013-09-19,
21.1,27.8,15.3,50.0,0.0,1017.5,20.92,2013-09-20,
21.3,28.4,17.3,64.0,0.0,1021.6,20.02,2013-09-21,
20.5,26.5,17.0,64.0,0.0,1023.4,16.02,2013-09-22,
20.0,26.2,16.1,66.0,0.0,1020.5,19.52,2013-09-23,
19.8,24.9,16.9,75.0,0.0,1016.0,12.02,2013-09-24,
21.2,27.4,18.1,72.0,0.0,1013.9,19.62,2013-09-25,
22.0,29.1,18.6,75.0,0.0,1014.6,18.12,2013-09-26,
23.0,30.4,18.6,59.0,0.0,1012.3,17.52,2013-09-27,
21.0,23.9,18.7,74.0,0.0,1006.7,8.12,2013-09-28,
21.0,27.3,17.3,49.0,0.0,1005.0,17.12,2013-09-29,
21.1,28.0,17.2,53.0,0.0,1006.4,14.02,2013-09-30,
24.1,31.2,18.7,51.0,0.0,1007.5,17.02,2013-10-01,
22.6,27.4,19.6,67.0,0.0,1010.8,15.02,2013-10-02,
20.6,23.5,19.0,88.0,1.3,1015.0,5.12,2013-10-03,
18.9,21.2,16.1,91.0,6.7,1015.5,1.72,2013-10-04,
18.7,26.2,15.7,72.0,0.0,1020.1,17.82,2013-10-05,
17.6,23.8,14.8,73.0,0.8,1021.2,11.62,2013-10-06,
17.9,25.4,14.0,69.0,0.0,1021.1,17.22,2013-10-07,
17.8,22.6,15.5,71.0,0.0,1022.1,9.92,2013-10-08,
16.9,20.1,14.7,80.0,0.0,1020.4,8.42,2013-10-09,
16.3,21.0,11.9,71.0,0.0,1014.3,11.72,2013-10-10,
9.7,11.8,8.0,87.0,11.5,1015.5,2.52,2013-10-11,
12.9,19.4,7.7,68.0,0.0,1018.3,13.22,2013-10-12,
16.4,20.7,13.6,66.0,0.0,1019.0,15.02,2013-10-13,
17.9,25.0,14.6,62.0,0.0,1018.7,14.92,2013-10-14,
19.0,23.4,16.7,60.0,0.0,1016.0,10.12,2013-10-15,
19.5,27.3,15.9,64.0,0.0,1016.9,15.62,2013-10-16,
18.0,20.0,16.9,85.0,0.0,1018.6,3.32,2013-10-17,
19.6,27.0,17.0,79.0,0.0,1014.8,12.82,2013-10-18,
19.2,24.2,17.7,85.0,0.0,1016.5,6.42,2013-10-19,
19.7,26.1,17.3,76.0,0.0,1017.6,11.42,2013-10-20,
19.3,25.2,16.6,80.0,0.0,1016.9,13.32,2013-10-21,
19.5,25.4,17.0,80.0,0.3,1011.9,11.22,2013-10-22,
19.8,26.5,16.1,60.0,3.9,1013.2,12.62,2013-10-23,
19.3,26.2,16.6,62.0,0.0,1016.3,11.92,2013-10-24,
19.3,23.3,17.5,84.0,0.0,1016.4,8.32,2013-10-25,
18.9,22.2,16.9,88.0,0.0,1017.8,6.62,2013-10-26,
20.7,27.4,17.0,49.0,0.0,1020.1,14.02,2013-10-27,
21.3,26.8,17.6,48.0,0.0,1015.0,13.52,2013-10-28,
13.8,17.6,11.1,69.0,2.7,1016.9,1.42,2013-10-29,
12.2,14.2,9.5,48.0,0.0,1019.4,5.02,2013-10-30,
13.9,20.9,9.1,40.0,0.0,1021.9,13.42,2013-10-31,
15.2,21.7,12.3,37.0,0.0,1020.4,11.72,2013-11-01,
17.5,24.1,13.5,39.0,0.0,1015.7,11.32,2013-11-02,
15.7,19.2,12.9,65.0,0.0,1016.7,7.42,2013-11-03,
13.4,16.7,11.4,64.0,0.0,1007.1,5.42,2013-11-04,
15.6,23.4,10.6,62.0,0.0,1007.2,11.32,2013-11-05,
18.4,24.3,15.8,59.0,0.0,1015.7,12.42,2013-11-06,
17.4,22.7,14.1,68.0,0.0,1017.1,12.22,2013-11-07,
16.9,22.8,13.6,53.0,0.0,1014.2,11.12,2013-11-08,
13.5,18.7,10.3,44.0,0.0,1019.3,9.82,2013-11-09,
13.7,17.9,10.0,52.0,0.0,1017.2,8.92,2013-11-10,
13.6,18.5,10.3,69.0,0.0,1019.0,11.92,2013-11-11,
15.2,22.1,12.0,54.0,0.0,1019.6,11.92,2013-11-12,
14.7,18.8,13.0,67.0,0.0,1019.8,6.62,2013-11-13,
12.7,19.1,8.8,59.0,0.0,1020.7,11.22,2013-11-14,
8.9,14.6,5.4,36.0,0.0,1017.1,11.02,2013-11-15,
8.6,9.9,5.4,78.0,21.6,1016.0,0.52,2013-11-16,
10.1,11.5,9.3,92.0,42.8,1012.6,2.22,2013-11-17,
10.4,12.2,9.3,92.0,42.7,1001.2,1.62,2013-11-18,
10.9,15.8,8.6,64.0,0.6,1003.2,8.02,2013-11-19,
6.6,10.5,3.9,38.0,0.0,1011.6,10.52,2013-11-20,
6.1,11.0,3.8,61.0,0.0,1003.3,7.12,2013-11-21,
6.3,11.5,3.3,47.0,0.0,1003.5,10.92,2013-11-22,
5.4,11.5,2.5,47.0,0.0,1007.4,8.42,2013-11-23,
7.3,13.6,4.8,46.0,0.0,1012.1,6.22,2013-11-24,
6.4,11.4,2.8,50.0,0.0,1018.7,10.82,2013-11-25,
5.8,11.9,3.2,50.0,0.0,1023.2,9.82,2013-11-26,
3.7,7.4,1.3,54.0,0.0,1025.3,9.72,2013-11-27,
5.9,11.7,3.2,45.0,0.0,1028.5,10.02,2013-11-28,
